****************************************************************************************************************************
Sayın Araştırmacı;

Bu Türkçe Duygu Sözlüğü, doktora tezi çalışması kapsamında geliştirilmiş olup,
kullanılması ve dağıtılması tamamen serbesttir. Amacımız dilimizde yapılacak
çalışmalara kaynak oluşturabilmektedir. 

Akademik amaçlı kullanımınızda, aşağıdaki yayınlara çalışmalarınızda referans vermenizi rica ederiz.

İyi çalışmalar....


REFERANS VERİLECEK YAYINLAR:
---------------------------
1) F. Sağlam, B. Genç, H. Sever, "Extending a Sentiment Lexicon with Synonym-Antonym Datasets: SWNetTR++", 
   Turkish Journal of Electrical Engineering and Computer Sciences, 27 (2019) 1806-1820. 
   
2) F. Sağlam, B. Genç, H. Sever, "Developing Turkish Sentiment Lexicon for Sentiment Analysis Using Online News Media", 
   IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA), 
   Nov 29 – Dec 02 2016, Agadir, Morocco, 2016.   


SÖZLÜĞÜN TÜM GELİŞTİRİLME YÖNTEM VE SÜREÇLERİ HAKKINDA BÜTÜN BİLGİLER İÇİN:
--------------------------------------------------------------------------
   YÖK Tez Merkezi, 10253867 referans numaralı, 
   "Otomatik Duygu Sözlüğü Geliştirilmesi ve Haberlerin Duygu Analizi" konulu doktora tezi.


TÜRKÇE KARAKTERLERDEN DOLAYI ENCODING PROBLEMI YAŞAYANLAR İÇİN PYTHON KOD SATIRI:
--------------------------------------------------------------------------------
   import pandas as pd
   SWNetTR = pd.read_csv(r"...\YOUR_PATH\SWNetTR++.csv", sep=';', decimal=",", encoding="utf-8-sig")


Fatih SAĞLAM
fsaglam2002@yahoo.com

****************************************************************************************************************************



WORD;TONE;POLARITY
ahdetmek;0,165095738;1
ahdi;0,730447439;1
ahd-i cedit;0,078187439;1
ahenk;0,156990177;1
ahenkle;0,161517439;1
ahenkli;0,18589375;1
ahenklilik;0,078187439;1
ahenksiz;-0,334404254;-1
ahenksizce;0,286517439;1
ahenksizlik;-0,061360333;-1
aheste;0,061815919;1
aheste aheste;0,098972586;1
ahfat;0,288867439;1
ahır;-0,159547071;-1
ahırdaki pencere;-0,35211;-1
ahırdaş;0,146787439;1
ahırla;-0,84115;-1
ahi;-0,05639;-1
ahibba;-0,00461;-1
ahir;0,043428959;1
ahiret;0,192907842;1
âhiret;0,229179971;1
ahit;0,065111648;1
ahitleşme;0,090401974;1
ahitleşmek;-0,056325633;-1
ahitname;0,082776869;1
ahize;0,167770077;1
ahkam;0,117050245;1
ahla;-0,06344;-1
ahlâf;0,288867439;1
ahlak;0,128997512;1
ahlâk;0,491589406;1
ahlâk bilimi;-0,10732;-1
ahlak felsefesi;0,536517439;1
ahlâkbilimci;-0,25;-1
ahlakça;0,494847439;1
ahlakçı;0,605957439;1
ahlakçılık;0,419097439;1
ahlâkçılık;-0,125;-1
ahlaken;0,494847439;1
ahlaki;0,369847439;1
ahlâkî;-0,10732;-1
ahlaki anlamda;0,161517439;1
ahlaki gücü;0,536517439;1
ahlaki hikaye;0,161517439;1
ahlaki ilke;0,203187439;1
ahlaklı;0,210446488;1
ahlâklı;0,245153105;1
ahlaksız;-0,230116227;-1
ahlaksızca;0,236605489;1
ahlaksızcasına;0,214404739;1
ahlaksızlık;-0,125478331;-1
ahlat;0,472347439;1
ahlât;0,104337439;1
ahmak;-0,188244662;-1
ahmakça;0,226135289;1
ahmakıslatan;0,303836587;1
ahmaklaşmak;0,243971199;1
ahmaklaştırmak;0,422877439;1
ahmaklık;-0,198833411;-1
ahmaktır;-0,375;-1
ahret;0,22650783;1
ahretlik;0,087622644;1
ahşa;-0,37286246;-1
ahşap;-0,045802;-1
ahşap çerçeveli;-0,125;-1
ahşap dosya;0,161517439;1
ahşap sarımsak;-0,125;-1
ahşap tavuk;-0,125;-1
ahşap yonga levha;-0,34681;-1
ahtapot;0,111732466;1
ahtapot gibi;-0,125;-1
ahtilop;0,154315849;1
ahu;0,231715897;1
ahududu;-0,02273;-1
ahüvah etmek;-0,136019339;-1
ahval;-0,056573303;-1
ahzüita;0,383637439;1
aidat;0,060675904;1
aidiyet;0,129261871;1
aids;-0,26517;-1
aids virüsü;0,119847439;1
aile;-0,038114475;-1
aile adamı;0,161517439;1
aile akeridae;-0,125;-1
aile akraba;-0,074742339;-1
aile alliaceae;-0,25;-1
aile aloeaceae;-0,5;-1
aile anguidae;-0,125;-1
aile anomiidae;0,161517439;1
aile arcidae;-0,375;-1
aile arctiidae;-0,125;-1
aile ariidae;-0,25;-1
aile asilidae;-0,25;-1
aile atropidae;-0,375;-1
aile belonidae;0,161517439;1
aile carabidae;-0,125;-1
aile chalcidae;-0,125;-1
aile ciconiidae;-0,25;-1
aile cleridae;-0,125;-1
aile coreidae;-0,25;-1
aile funkaceae;-0,25;-1
aile gavialidae;0,411517439;1
aile gruidae;-0,25;-1
aile haemulidae;0,411517439;1
aile hostaceae;-0,25;-1
aile içi şiddet;-0,375;-1
aile jassidae;-0,125;-1
aile juncaceae;-0,25;-1
aile labiatae;0,161517439;1
aile lamiaceae;0,161517439;1
aile lemuridae;-0,125;-1
aile liliaceae;-0,125;-1
aile lithodidae;-0,25;-1
aile lygaeidae;-0,375;-1
aile mobulidae;-0,25;-1
aile muridae;-0,125;-1
aile muscidae;-0,125;-1
aile oestridae;-0,25;-1
aile osmeridae;-0,125;-1
aile pectinidae;0,161517439;1
aile phillidae;0,161517439;1
aile phyllidae;0,161517439;1
aile proteidae;-0,25;-1
aile pythiaceae;-0,125;-1
aile raphidae;-0,125;-1
aile reduviidae;-0,375;-1
aile ruscaceae;-0,625;-1
aile sciaridae;-0,5;-1
aile sepiidae;0,161517439;1
aile sphecidae;-0,25;-1
aile tachinidae;-0,125;-1
aile terapisi;0,161517439;1
aile thripidae;-0,375;-1
aile tingidae;-0,375;-1
aile tipulidae;-0,25;-1
aile triakidae;-0,125;-1
aile turnicidae;-0,375;-1
aile üyeleri;-0,074742339;-1
aile zapodidae;0,411517439;1
ailece;0,231847439;1
ailecek;0,231847439;1
aileden;0,042103619;1
ailesiz;-0,5;-1
ailevi;-0,06228;-1
ailurus;-0,375;-1
ait;0,145084266;1
ajan;0,049936911;1
ajan provokatör;0,161517439;1
ajanda;0,179937439;1
ajans;0,041131402;1
ajitasyon;-0,21898;-1
ajite;-0,4375;-1
ajur;0,245899621;1
ajurlu;-0,23864;-1
ak;0,253288697;1
ak basma;-0,69318;-1
ak benek;-0,08333;-1
ak deri;0,244847439;1
ak gözlü ötleğen;-0,04167;-1
ak kan;-0,34398;-1
ak kara;-0,625;-1
ak pas;0,042567946;1
ak yem;-0,418726749;-1
ak yıldız;0,141777439;1
aka;0,047612662;1
akabinde;-0,044776283;-1
akaç;0,129535664;1
akaçlama;0,286517439;1
akademi;-0,025;-1
akademik;0,059247439;1
akademik cüppe;-0,125;-1
akademisyen;0,070607439;1
akademizm;-0,125;-1
akademizması;-0,125;-1
akağası;-0,135748353;-1
akait;-0,15528;-1
akaju;0,647475384;1
akak;0,104337439;1
akala;0,042867439;1
akamet;-0,0577;-1
akan;0,144516189;1
akan yıldız;0,326737439;1
akantoid;0,161517439;1
akantosefal;-0,25;-1
akantosit;-0,125;-1
akantositoz;-0,125;-1
akanyıldız;0,326737439;1
akar;-0,094623967;-1
akar yakıt;-0,14079;-1
akarap;0,179347439;1
akarâtı mevkufe;0,286506164;1
akarca;0,059505966;1
akaret;-0,061544875;-1
akarlar;0,374797439;1
akarofobi;-0,125;-1
akarsu;0,065433604;1
akarsu krosu;0,179877439;1
akarsu yatağı;0,104337439;1
akaryakıt;-0,4043;-1
akaryosit;-0,375;-1
akaryot;-0,375;-1
akasya;-0,625;-1
akasya sakızı;-0,08333;-1
akatafazi;-0,5;-1
akateksi;-0,375;-1
akbaba;-0,25176;-1
akbasma;-0,69318;-1
akbaş;-0,67026;-1
akciğer;-0,2153;-1
akciğer gibi;-0,75;-1
akciğer güç;0,161517439;1
akciğer hava borucuğu;-0,31881;-1
akciğer iltihabı;-0,5;-1
akciğer lobu;0,286517439;1
akciğer zarı iltihabı;-0,5;-1
akciğerden kan gelmesi;-0,25;-1
akça;0,275560514;1
akça pakça;0,314563356;1
akça yel;-0,038825454;-1
akçaağaç gibi;-0,25;-1
akçalama;0,179427439;1
akçalanmış;-0,375;-1
akçasal;0,135025098;1
akçe;-0,004895169;-1
akçı;0,253107439;1
akçıl;0,380456124;1
akçıllanmak;0,127235855;1
akçıllaşmak;0,127235855;1
akdarı;0,192587439;1
akdeniz;-0,00386;-1
akdeniz ateşi;-0,125;-1
akdeniz hamsi;-0,25;-1
akderi;-0,375;-1
akdet;0,147537439;1
akdiken;0,462637439;1
akdiken berry;-0,125;-1
akdoğan;-0,51516;-1
akedemi;-0,025;-1
akefali;-0,5;-1
akı;-0,026387487;-1
akıbet;-0,089007694;-1
akıcı;0,132941629;1
akıcı afazi;0,161517439;1
akıcı söz;0,373787439;1
akıcılık;-0,125;-1
akıl;0,144900104;1
akıl almaz;0,118496045;1
akıl defteri;0,179937439;1
akıl dışı;-0,248993834;-1
akıl dışıcılık;-0,25568;-1
akıl doktoru;-0,314285;-1
akıl etmek;0,08169341;1
akıl hastalığı;0,182347439;1
akıl hastalıkları;-0,375;-1
akıl hastanesi;-0,125;-1
akıl hattı;0,161517439;1
akıl kumkuması;-0,375;-1
akılalmaz;-0,25;-1
akılca;1;1
akılcı;0,169974964;1
akılcılık;0,352460311;1
akılda;0,411517439;1
akıldışı;-0,115343527;-1
akıldışıcılık;-0,25568;-1
akılık;0,05022523;1
akıllan;0,411517439;1
akıllandırma;0,073197439;1
akıllanma;0,395896222;1
akıllanmak;0,064149641;1
akıllanmaz;-0,498520115;-1
akıllanmış;0,609237599;1
akıllarınca;0,057707439;1
akıllı;0,118299625;1
akıllı uslu;0,197568681;1
akıllıca;0,238635692;1
akıllılaşmak;0,326280643;1
akıllılık;0,230016795;1
akılsal;0,170892101;1
akılsız;-0,122882624;-1
akılsızca;-0,10417;-1
akılsızcasına;-0,10417;-1
akılsızlık;0,039856098;1
akım;0,047966228;1
akımlı;-0,464588789;-1
akımlık;-0,228433027;-1
akımsar;0,30741743;1
akımtoplar;0,047817439;1
akın;-0,06862814;-1
akın etmek;0,0564344;1
akıncı;-0,206333093;-1
akındırık;0,209057439;1
akıntı;-0,187031383;-1
akıntılı;-0,499125257;-1
akış;-0,034247525;-1
akışı;-0,04106;-1
akışkan;0,126373931;1
akışkanlık;0,059247439;1
akışkansı;0,047097822;1
akışları;0,066517439;1
akışmaz;-0,095253399;-1
akıt;-0,05329;-1
akıtma;-0,004490259;-1
akıtmak;0,03796493;1
akide;0,05908548;1
akide şekeri;0,161517439;1
akil;0,145896868;1
akim;-0,091156282;-1
akis;-0,126820118;-1
akit;-0,03371013;-1
akitli;-0,25;-1
akkan;-0,34398;-1
akkan damarı;-0,34398;-1
akkor;0,081563254;1
akkorluk;0,078187439;1
akkuş;-0,270319963;-1
akla;-0,125;-1
akla bahar;0,161517439;1
akla gelen;0,161517439;1
akla gelmez;-0,125;-1
akla hayale;-0,5;-1
aklama;0,590866204;1
aklama belgesi;-0,35191;-1
aklamak;0,1503844;1
aklan;-0,307818;-1
aklandırmak;0,286517439;1
aklanma;0,398446913;1
aklanmak;0,132127537;1
aklanmamış;-0,25;-1
aklanmasindan;0,661517439;1
aklanmasinin;-0,16667;-1
aklaşmak;0,127416123;1
aklaşmasınısağlamak;0,135787771;1
aklaşmış;0,168467439;1
aklaştırmak;0,135809285;1
aklen;1;1
aklı;0,371882365;1
aklı almak;0,261871822;1
aklı almamak;0,056717707;1
aklı başında;0,387197615;1
aklı karışmak;-0,239992805;-1
akl-ı küll;0,161517439;1
aklı normal;0,258365721;1
aklı selim;0,061870119;1
aklı sıra;-0,07606;-1
aklıalmamak;0,056717707;1
aklıkarışmak;-0,235701722;-1
aklımızla;0,411517439;1
aklına sığmamak;0,056717707;1
aklınca;-0,07606;-1
aklında olsun;0,112789252;1
aklından zoru olmak;-0,10417;-1
aklını çelmek;0,261517439;1
aklını kaçırma;-0,230649296;-1
aklını yitirme;-0,230649296;-1
aklıselim;0,060410276;1
akli;0,037511814;1
akliyat;-0,00425536;-1
akliye;0,292197439;1
akliyeci;0,231014192;1
aklorhidri;-0,625;-1
aklorhidrik;-0,25;-1
akma;-0,044310877;-1
akmadde;0,176863127;1
akman;0,212021138;1
akması;0,286517439;1
akne;-0,5;-1
akneiform;-0,25;-1
akoli;-0,375;-1
akondrit;-0,375;-1
akondroplasti;-0,5;-1
akordeon;0,609815581;1
akordiyon;0,53141382;1
akore;-0,5;-1
akort;-0,038503843;-1
akort etme;0,055825157;1
akort etmek;0,127191917;1
akortlu;0,106700608;1
akortsuz;-0,122411545;-1
akos;-0,04115;-1
akpas;-0,072613886;-1
akraba;-0,094765955;-1
akrabalık;0,369847439;1
akran;0,089105609;1
akranlık;0,10740597;1
akreditasyon;0,341067439;1
akreditif;0,252057439;1
akrep;-0,02273;-1
akreplerden;-0,02273;-1
akrepleri;0,161517439;1
akrilamid;-0,125;-1
akrilik;-0,015;-1
akritikal;-0,25;-1
akroanestezı;-0,125;-1
akrobasi;0,162464273;1
akrobat;0,147798338;1
akrobatik;0,411517439;1
akrobatik feat;-0,125;-1
akrofobik;-0,75;-1
akromatik;-0,125;-1
akromatik renk;-0,125;-1
akromatopsi;-0,625;-1
akromegali;-0,2799625;-1
akromi;-0,625;-1
akropol;0,047355099;1
akrosiyanoz;-0,125;-1
akrostiş;-0,52102;-1
aks;-0,040838776;-1
aksa;-0,21122217;-1
aksak;-0,258353178;-1
aksakal;-0,066760622;-1
aksaklığı;-0,625;-1
aksaklık;-0,225249336;-1
aksaklıkları;-0,125;-1
aksam;-0,204241061;-1
aksama;-0,240474041;-1
aksamak;0,072839252;1
aksamalı;-0,117690032;-1
aksamasız;0,305505773;1
aksamış;-0,314319549;-1
aksan;-0,010813293;-1
aksansız;-0,04167;-1
aksat;0,061627439;1
aksata;0,383637439;1
aksatıcı;-0,27083;-1
aksatmak;-0,335551184;-1
aksediş;-0,019085068;-1
akselerometre;0,381137737;1
aksenik;-0,29167;-1
aksesuar;-0,018297914;-1
akset;0,093737439;1
aksetme;-0,019085068;-1
aksetmek;0,064090131;1
aksettirmek;0,0678503;1
aksırık;-0,443002137;-1
aksırış;-0,450785;-1
aksırma;-0,450785;-1
aksırtıcı;-0,375;-1
aksi;-0,234800021;-1
aksi bir;-0,25;-1
aksi halde;0,078187439;1
aksi hâlde;0,048997439;1
aksi takdirde;0,048997439;1
aksi tesadüf;-0,875;-1
aksilenmek;-0,657835951;-1
aksileşmek;-0,657835951;-1
aksilik;-0,307250921;-1
aksilik kanunu;-0,5;-1
aksilikle;-0,29167;-1
aksine;-0,119164596;-1
aksiseda;-0,019085068;-1
aksiyom;0,048246939;1
aksiyomatik;-0,20455;-1
aksiyon;-0,021468533;-1
aksiyoner;0,062385281;1
akson;0,547027439;1
aksoy;0,13116761;1
aksu;-0,69318;-1
aksungur;-0,51516;-1
akşam;-0,18844259;-1
akşam namazı;0,135857439;1
akşam saati;0,135857439;1
akşam saatlerinde;0,135857439;1
akşam vakti;0,135857439;1
akşam yıldızı;0,141777439;1
akşama doğru;-0,237617467;-1
akşama kalmak;0,03783625;1
akşama sabaha;0,045993549;1
akşaman;-0,164762125;-1
akşamcı;-0,044488124;-1
akşamdan;-0,45455;-1
akşamdan kalma;-0,119372839;-1
akşamki;0,157207439;1
akşamla;0,110227439;1
akşamlamak;-0,237629368;-1
akşamları;-0,237617467;-1
akşamleyin;0,135857439;1
akşamüstü;-0,275609716;-1
akşamüzeri;-0,311485259;-1
akşetmek;0,067320671;1
akşın;0,296924952;1
akşit;-0,375;-1
aktar;-0,074884863;-1
aktarılan;-0,140568371;-1
aktarılarak;0,116267439;1
aktarım;0,041124724;1
aktarma;0,202976591;1
aktarmak;0,116807317;1
aktarmalı;0,188407439;1
aktif;0,173575397;1
aktif madde;0,411517439;1
aktifleştirmek;0,411517439;1
aktinit;0,072537439;1
aktinomiçes;-0,125;-1
aktinomikoz;-0,125;-1
aktinomikozis;-0,5;-1
aktinyum;0,072537439;1
aktivasyon;0,070607439;1
aktive;0,071517439;1
aktivizm;-0,26789;-1
aktör;-0,042412324;-1
aktöre;-0,14199795;-1
aktöreci;0,605957439;1
aktörecilik;-0,125;-1
aktöredışıcılık;0,536517439;1
aktöresel;0,369847439;1
aktris;0,233331875;1
aktüalite;-0,016136644;-1
aktüel;0,147029209;1
akufen;0,286517439;1
akuminata;0,286517439;1
akupunktur;-0,125;-1
akustiği;0,161517439;1
akustik;0,286517439;1
akustik afazi;-0,5;-1
akustik gitar;0,286517439;1
akustik güç;0,161517439;1
akut;0,064594233;1
akut gastrit;-0,5;-1
akut glokom;0,411517439;1
akut üçgen;0,286517439;1
akü;0,047817439;1
akülü;-0,625;-1
akümülatör;0,047817439;1
akümülâtör;0,047817439;1
akütans;-0,01082;-1
akval;-0,01369;-1
akvaryum;0,359297439;1
akyaprak;0,123290796;1
akyıldız;0,141777439;1
akyuvar;-0,88147;-1
al;-0,040866366;-1
al etmek;-0,112830721;-1
al yanaklı;0,536517439;1
ala;0,103136151;1
âlâ;0,23907854;1
alabalık;0,260107439;1
alabalık zambak;-0,25;-1
alaban;-0,1875;-1
alabanda;-0,085333728;-1
alabaş;-0,53479;-1
alabık;-0,165926346;-1
alabildiğine;-0,020170707;-1
alabora;0,073587439;1
alabora olmak;0,116688793;1
alaca;-0,193474033;-1
alaca aş;0,358837439;1
alaca karanlık;0,480571911;1
alacağı;0,091257439;1
alacak;-0,013884726;-1
alacak verecek;0,106677546;1
alacakaranlık;-0,276437076;-1
alacakarga;-0,06818;-1
alacaklı;-0,25100342;-1
alacalı;0,208320448;1
alacalı bulacalı;0,059666529;1
alaçam;0,264387439;1
alaçık;0,180207999;1
aladağ;-0,21935;-1
alafranga;0,332486292;1
alageyik;0,125692327;1
alaimisema;-0,168753099;-1
alâimisema;-0,200665796;-1
alaka;0,145039173;1
alâka;0,301300577;1
alâka kurmak;0,315762084;1
alakadar;0,112105211;1
alâkadar;0,504090158;1
alâkadar olmak;-0,049630665;-1
alâkalanmak;0,070389869;1
alakalı;-0,071847439;-1
alâkalı;0,149741116;1
alakart;0,381497439;1
alakasız;-0,256889969;-1
alâkasız;-0,247203317;-1
alakasızlık;-0,337725239;-1
alakok;-0,58333;-1
alâkok;-0,58333;-1
alakoymak;0,180439601;1
alalama;-0,002936111;-1
alalamak;-0,032700679;-1
alalanmış;-0,67013;-1
alalia;-0,625;-1
alamana;0,141907439;1
alamanata;0,141907439;1
alamet;-0,002106226;-1
alâmet;0,056091028;1
alameti farika;-0,042332368;-1
alametifarika;0,039327439;1
alan;0,05378742;1
alan görevlisi;0,286517439;1
alan kulübe;0,161517439;1
alan topu;0,246107439;1
alanında uzman;0,786517439;1
alanının;0,073187439;1
alantoik;0,286517439;1
alantopu;0,246107439;1
alarak;0,377427439;1
alarga gelmek;0,057532026;1
alarm;-0,017856346;-1
alarma;-0,625;-1
alasayvan;-0,085824783;-1
alasmaladık;0,130322447;1
alasmarladık;0,130322447;1
alaşağı;-0,08333;-1
alaşık;-0,061242553;-1
alaşım;0,082589971;1
alaşımlı;-0,41667;-1
alaşımsal;-0,625;-1
alaşımsız;-0,25;-1
alât;-0,23785944;-1
alât edevat;-0,23785944;-1
alaten;-0,375;-1
alaturka;0,158915007;1
alauda arvensis;0,286517439;1
alavere;-0,099095228;-1
alay;-0,096885558;-1
alay eden;0,161517439;1
alay edercesine;0,411517439;1
alay ederek;0,161517439;1
alay etmek;-0,147724742;-1
alaycı;-0,024120609;-1
alaycılık;0,536517439;1
alayı;0,127427439;1
alayış;-0,035356999;-1
alayıyla;0,045802283;1
alayiş;0,126259363;1
alayla;0,411517439;1
alaylı;-0,061013507;-1
alaylı şaka;0,244847439;1
alaysı;-0,16667;-1
alaysılama;-0,124254592;-1
alaz;0,065243772;1
alazlamak;0,060041834;1
alban berg;0,161517439;1
albatr;-0,06818;-1
albatros;-0,14675;-1
albatu;-0,26264884;-1
albay;-0,2195795;-1
albeni;0,243183864;1
albenili;0,2795216;1
albinizm;-0,625;-1
albino;0,2969232;1
albinos;0,2969232;1
albüm;0,199970995;1
albümin;-0,497647206;-1
albüminüri;-0,5;-1
alç alma;0,113274562;1
alçak;-0,228526852;-1
alçak gönüllü;0,062856131;1
alçak gönüllü olmak;-0,324745882;-1
alçak gönüllülük;-0,036325493;-1
alçak irtifa;-0,5;-1
alçak kimse;-0,5625;-1
alçakça;-0,225495414;-1
alçakçasına;-0,252439811;-1
alçakgönüllü;-0,154712864;-1
alçakgönüllülük;-0,002262508;-1
alçakgönüllülük etmek;-0,24195915;-1
alçaklığı;0,286517439;1
alçaklık;-0,073754539;-1
alçal;0,161468439;1
alçalma;0,050290867;1
alçalmak;-0,119951138;-1
alçalmış;-0,21591;-1
alçalt;-0,11162;-1
alçaltı;-0,59302;-1
alçaltıcı;-0,291892783;-1
alçaltmak;-0,133076204;-1
alçı;0,053817439;1
alçı dekorasyon;-0,05872;-1
alçı dekorasyoncu;-0,05872;-1
alçı panel;0,411517439;1
alçıla;-0,56761;-1
aldan;-0,43478;-1
aldanış;0,212137439;1
aldanma;-0,283792689;-1
aldanmak;0,08210917;1
aldanmama;-0,093659773;-1
aldanmamak;0,191889382;1
aldanmış;-0,26389;-1
aldat;-0,23325;-1
aldatarak;-0,54266635;-1
aldatıcı;-0,288148525;-1
aldatıcılık;0,119847439;1
aldatır;-0,5;-1
aldatırken;-0,125;-1
aldatma;-0,069807968;-1
aldatmaca;-0,064667655;-1
aldatmak;-0,138148871;-1
aldır;-0,16755;-1
aldırış etmemek;0,086047423;1
aldırışsız;-0,186213776;-1
aldırışsızca;0,161517439;1
aldırmak;0,042271788;1
aldırmaksızın;-0,375;-1
aldırmamak;0,138950678;1
aldırmaz;-0,23692356;-1
aldırmazlık;-0,213048527;-1
alegori;0,104697439;1
alegorik;0,286517439;1
aleksi;0,555997439;1
alelacayip;0,11366051;1
alelacele;-0,109748636;-1
alelade;-0,143646654;-1
alelâde;-0,042791654;-1
aleladelik;-0,625;-1
alelâdelik;-0,625;-1
alelhesap;0,228661514;1
ale-l-ıtlak;-0,375;-1
ale-l-umûm;-0,375;-1
alem;-0,013404927;-1
âlem;0,157689884;1
âlem yapmak;0,066965162;1
alemdar;-0,2398255;-1
âlemşümul;-0,070456411;-1
alenen;-0,105979724;-1
alengirli;-0,08268;-1
aleni;-0,003883425;-1
aleniyet;-0,123505839;-1
alerji;-0,093091083;-1
alerjik;-0,5;-1
alerjik rinit;-0,125;-1
alesta;0,500437439;1
alet;-0,01201908;-1
alev;0,048798452;1
alev çalı;0,161517439;1
aleve;-0,125;-1
aleve dayanıklı;-0,125;-1
alevlen;-0,235;-1
alevlendirmek;0,106716008;1
alevlenme;-0,140704772;-1
alevlenmek;0,140010358;1
alevlenmiş;0,286517439;1
alevli;-0,08333;-1
aleyh;-0,13382665;-1
aleyhinde bulunmak;-0,244549429;-1
aleyhtar;-0,081310763;-1
aleyhte;0,120978886;1
aleyhte olan;-0,059975015;-1
aleykümselam;-0,2626;-1
alfa;0,187981258;1
alfa globulin;-0,125;-1
alfabe;0,107950539;1
alfabe çorbası;-0,25;-1
alfabetik;0,143357439;1
alfenit;0,127646764;1
alfred noyes;0,161517439;1
alg;-0,26091;-1
algı;0,109369823;1
algıla;-0,16379;-1
algıladıkları;0,286517439;1
algılama;0,140534154;1
algılamak;0,191814607;1
algılanabilir;0,506217439;1
algılanamaz;-0,375;-1
algılanamazlığı;-0,125;-1
algılandı;0,453187439;1
algılayıcı;0,064996066;1
algın;-0,0852;-1
algısal;0,182347439;1
algısal olarak;0,411517439;1
algler;-0,25;-1
algofili;-0,625;-1
algolagni;-0,625;-1
algometri;-0,25;-1
algoritma;0,286857439;1
alhavuç;0,070607439;1
alıcı;0,180558533;1
alıcı afazi;0,161517439;1
alıcı kuş;-0,425505212;-1
alıcı rna;-0,375;-1
alıcı yönetmeni;-0,13728;-1
alıcılık;-0,16667;-1
alıç;0,462637439;1
alık;-0,15238395;-1
alık alık;0,048369864;1
alık alık bakmak;0,048369864;1
alıklık;-0,161436768;-1
alıkonul;0,186607439;1
alıkoy;-0,5029;-1
alıkoyan;0,161517439;1
alıkoyma;0,091667791;1
alıkoymak;-0,172495203;-1
alım;0,20590058;1
alım gücü;0,270027439;1
alım satım;-0,042639739;-1
alımcı;-0,542638976;-1
alımlı;0,392255716;1
alımlılık;0,262808811;1
alımsız;-0,237970132;-1
alımsız çirkin;-0,283489087;-1
alın;-0,19355;-1
alın bağı;-0,125;-1
alın teri;-0,060451272;-1
alın teri dökmek;-0,197509748;-1
alınabilir;0,536517439;1
alınan;0,182347439;1
alınan telaffuz;0,161517439;1
alındı;-0,06320028;-1
alıngan;-0,212378423;-1
alınganlık;-0,189416473;-1
alınlı;-0,066191654;-1
alınma;-0,153114461;-1
alınmak;-0,197118178;-1
alınmaz;0,084144461;1
alınmış;0,087443015;1
alınteri;0,044960228;1
alıntı;0,13366218;1
alıntı göstermek;0,104856967;1
alıntı yapmadan;-0,5;-1
alıntıla;-0,13457;-1
alıntılama;0,064369437;1
alınyazısı;-0,017822738;-1
alıp kaçmak;-0,071942629;-1
alıp verememek;-0,141142922;-1
alıp verme;-0,188115526;-1
alır;-0,08333;-1
alış;-0,02887795;-1
alış veriş;0,061130865;1
alışamamak;0,410106221;1
alışık;0,105817225;1
alışıla;0,066517439;1
alışılagelmiş;0,158114926;1
alışılan;0,165475558;1
alışılmadık;0,08804669;1
alışılmamış;-0,113932432;-1
alışılmış;0,165267913;1
alışılmış ceza;0,411517439;1
alışım;0,040713551;1
alışkan;0,117400179;1
alışkanlık;0,070523388;1
alışkı;0,10897248;1
alışkın;0,093389225;1
alışma;0,184060317;1
alışmak;-0,104196415;-1
alışmamış;-0,106012431;-1
alışmış;0,062712208;1
alıştır;0,244387439;1
alıştıra alıştıra;-0,067227698;-1
alıştırma;0,081723733;1
alıştırmak;-0,375;-1
alışveriş;0,116684078;1
alışveriş merkezi;0,178822797;1
alışverişinde;-0,125;-1
alışverişte durgunluk;-0,30682;-1
ali;0,056907719;1
âli;-0,07875;-1
ali demir;-0,125;-1
ali rıza;-0,192242253;-1
alicenap;0,325239566;1
âlicenap;-0,07503603;-1
alicenaplık;0,196515965;1
alil;0,129637439;1
alim;0,050834802;1
âlim;0,219805919;1
âlîm;0,069159682;1
alimallah;0,134666422;1
aliminyum;0,120407439;1
aliminyum doğramacı;0,199657894;1
alimler;0,177604989;1
alimlik;0,307146596;1
âlimlik;0,33394062;1
alimünyum;0,120407439;1
alinazik;0,349087439;1
alivre;0,073627439;1
âliye;0,369847439;1
aliyulala;0,241230442;1
alize;-0,035241653;-1
aljidite;0,536517439;1
alkalemi;-0,5;-1
alkali;-0,45669;-1
alkali bir;0,161517439;1
alkali metaller;0,057661001;1
alkalik;-0,375;-1
alkalin seven;-0,25;-1
alkalisi;-0,25;-1
alkaloz;-0,25;-1
alkan;-0,11364;-1
alkaptonüri;0,536517439;1
alkarna;-0,41247;-1
alkım;-0,168781868;-1
alkış;0,136390712;1
alkışçı;0,046507988;1
alkışla;0,176547439;1
alkışlama;0,295073557;1
alkışlamak;0,235728648;1
alkışlanabilir;0,661517439;1
alkışlar;0,411517439;1
alkil kökü;0,286517439;1
alkol;-0,002698475;-1
alkol almak;-0,034353737;-1
alkolcu;-0,110198637;-1
alkolde çözünen;-0,125;-1
alkole düşkün;-0,095197369;-1
alkolik;-0,091903445;-1
alkollü içkiler;0,411517439;1
alla;0,232057439;1
allah;0,159345113;1
allah büyük demek;0,253693002;1
allah yazısı;-0,04208292;-1
allahın ukubeti;-0,209090032;-1
allaha şükür;0,784775664;1
